模块,卡片ID,题目,音频链接
模块 01,5f8a0d11cdda23045c1108d5,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4241520_507379790_nrxkwm.mp3
模块 01,5f8a0d11cdda23045c1108d6,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4111541_109426517.mp3
模块 01,5f8a0d11cdda23045c1108d7,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4113087_120708383.mp3
模块 01,5f8a0d11cdda23045c1108d8,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4111331_23791721.mp3
模块 01,5f8a0d11cdda23045c1108d9,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4115002_15511587.mp3
模块 01,5f8a0d12cdda23045c1108db,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f0e69f6e99aee22762ffcc01703094352577.mp3
模块 01,5f8a0d12cdda23045c1108e6,请播放音频 ，并提交您听到的 中性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4107315_490552788.mp3
模块 01,5f8a0d12cdda23045c1108f2,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4110884_161041744.mp3
模块 01,5f8a0d12cdda23045c1108f4,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4108298_54496835_pfawha.mp3
模块 01,5f8a0d12cdda23045c1108f7,请播放音频 ，并提交您听到的 中性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4116832_166090562.mp3
模块 01,5f8a0d15cdda23045c1109d8,请播放音频 ，并提交您听到的 副词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4109099_280860889.mp3
模块 01,5f8dbf71f6c6c68b28f913b5,副词“immer”是什么意思？,
模块 01,5f8dbf71f6c6c68b28f913b6,副词“经常、总是、一直、始终、老是、常常”用德语怎么拼写？,
模块 01,5f8dbf71f6c6c68b28f913b7,请播放音频 ，并拼写出您听到的 副词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/s1swiheq6fkwrxher3wj.mp3
模块 01,5f8dbf71f6c6c68b28f913b8,请播放音频 ，并提交您听到的 副词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/s1swiheq6fkwrxher3wj.mp3
模块 01,600f5976d6dea3c586f61fc2,请选择单词“Deutsch”的性,
模块 01,6029e6b87bfea003807ff2c3,代词“你们”用德语怎么拼写？,
模块 01,5f6b9622df8d952f2a5476cd,请把“Ich lerne in Berlin Deutsch.”变为 主语为单数第二人称 的一般疑问句。,
模块 01,5f6b992cdf8d952f2a5476e3,“你在学习什么？”用德语怎么说？,
模块 01,5f6b9979df8d952f2a5476e4,“我在柏林学德语。”用德语怎么说？,
模块 01,5f6b999fdf8d952f2a5476e5,“这是什么？”用德语怎么说？,
模块 01,5f6b99b8df8d952f2a5476e6,“这是一本书。”用德语怎么说？,
模块 01,5f6b9a55df8d952f2a5476e7,“您怎么称呼？”或者“您叫什么名字？”用德语怎么说？,
模块 01,5f6b9a71df8d952f2a5476e8,“你怎么称呼？”或者“你叫什么名字？”用德语怎么说？,
模块 01,5f6b9ac0df8d952f2a5476e9,“那个男人是谁？”用德语怎么说？,
模块 01,5f6b9ae5df8d952f2a5476ea,“Lena在哪里？”用德语怎么说？,
模块 01,5f6b9b0ddf8d952f2a5476eb,“她在这里。”用德语怎么说？,
模块 01,5f6b9b4bdf8d952f2a5476ed,“我从中国来。”用德语怎么说？,
模块 01,5f6b9b6cdf8d952f2a5476ee,“您要去哪里？”用德语怎么说？请您只使用一个动词。,
模块 01,5f6b9baadf8d952f2a5476ef,“我要去中国。”用德语怎么说？请使用一般现在时，且不要使用情态动词。,
模块 01,5f6b968bdf8d952f2a5476ce,代词“was”是什么意思？,
模块 01,5f6b969bdf8d952f2a5476d3,请播放音频 ，并拼写出您听到的 副词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4112236_189466343_hgrmpg.mp3
模块 01,5f6b968bdf8d952f2a5476d0,请播放音频 ，并拼写出您听到的 代词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f1098774d8bb507a927142d1695088513060.mp3
模块 01,5f6b969bdf8d952f2a5476d1,副词“wo”是什么意思？,
模块 01,5f6b969bdf8d952f2a5476d2,副词“在哪里、哪里、哪儿、在哪儿、在哪、哪”用德语怎么拼写？,
模块 01,5f6b96a9df8d952f2a5476d5,请播放音频 ，并拼写出您听到的 副词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4117105_326491312.mp3
模块 01,5f6b96f0df8d952f2a5476d7,副词“到哪儿、去哪儿”用德语怎么拼写？,
模块 01,5f6b968bdf8d952f2a5476cf,代词“什么”用德语怎么拼写？,
模块 01,5f6b96f0df8d952f2a5476d8,请播放音频 ，并拼写出您听到的 副词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4114255_374151900.mp3
模块 01,5f6b96a9df8d952f2a5476d4,副词“从哪儿来、由何处”用德语怎么拼写？,
模块 01,5f6b97c0df8d952f2a5476da,代词“wer”是什么意思？,
模块 01,5f6b97c0df8d952f2a5476db,代词“谁”用德语怎么拼写？,
模块 01,5f6b97c0df8d952f2a5476dc,请播放音频 ，并拼写出您听到的 代词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f6b97b3df8d952f2a5476d91773576623615.mp3
模块 01,5f6b9840df8d952f2a5476e1,副词“怎样、怎么”用德语怎么拼写？,
模块 01,5f6b9840df8d952f2a5476e2,请播放音频 ，并拼写出您听到的 副词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4112247_188871001_tyse6s.mp3
模块 01,5f6b9b2adf8d952f2a5476ec,“您从哪里来（您是哪里人）？”用德语怎么说？,
模块 01,5f6b9e36b6a77b56ea028456,名词“der Mann”是什么意思？,
模块 01,5f6b9e36b6a77b56ea028457,请选择单词“Mann”的性,
模块 01,5f6b9e36b6a77b56ea028458,请拼写出名词“Mann”的复数形式。,
模块 01,5f6b9e36b6a77b56ea028459,阳性名词“丈夫、老公”用德语怎么拼写？,
模块 01,5f6b9e36b6a77b56ea02845a,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/peyjmufejgtppa40uswy.mp3
模块 01,5f6b9e8cb6a77b56ea02845b,阳性名词“男人、成年男子、男士、人”用德语怎么拼写？,
模块 01,5f6b9ebab6a77b56ea02845c,名词“das Buch”是什么意思？,
模块 01,5f6b9ebab6a77b56ea02845d,请选择单词“Buch”的性,
模块 01,5f6b9ebab6a77b56ea02845e,请拼写出名词“Buch”的复数形式。,
模块 01,5f6b9ebab6a77b56ea02845f,中性名词“书、书籍、书本”用德语怎么拼写？,
模块 01,5f6b9ebab6a77b56ea028460,请播放音频 ，并拼写出您听到的 中性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4110000_534938939.mp3
模块 01,5f8a0d12cdda23045c1108fa,请播放音频 ，并提交您听到的 代词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f1098774d8bb507a927142d1695088513060.mp3
模块 01,5f8a0d13cdda23045c11090e,请播放音频 ，并提交您听到的 中性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4110000_534938939.mp3
模块 01,5f8a0d13cdda23045c110916,请播放音频 ，并提交您听到的 副词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4112236_189466343_hgrmpg.mp3
模块 01,5f8a0d13cdda23045c110920,请播放音频 ，并提交您听到的 代词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f6b97b3df8d952f2a5476d91773576623615.mp3
模块 01,5f669cf784bba6ca64db3de7,阴性名词“马路、街、大街、街道”用德语怎么拼写？,
模块 01,5f669b9bee51b8c8c6f4aaf7,形容词“schön”是什么意思？,
模块 01,5f666ea92196727e1f41ccca,形容词“好、好的（与英语的good同源）”用德语怎么拼写？,
模块 01,5f666e322196727e1f41ccc9,感叹词“谢谢”用德语怎么拼写？,
模块 01,5f669bbfee51b8c8c6f4aaf8,副词“（表示肯定的回答）是、是的、对、行、可以”用德语怎么拼写？,
模块 01,5f666ea92196727e1f41cccb,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4115829_268695196.mp3
模块 01,5f66992663e22e951a5f4882,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4107271_322545116.mp3
模块 01,5f669cf784bba6ca64db3de5,请选择单词“Straße”的性,
模块 01,5f669cf784bba6ca64db3de8,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f618c740fd6428046a0c2691762264175885.mp3
模块 01,5f68bdd1ccd2dbaea42a8b0e,请选择单词“Frau”的性,
模块 01,5f68bdd1ccd2dbaea42a8b0f,请拼写出名词“Frau”的复数形式。,
模块 01,5f68bdd1ccd2dbaea42a8b10,阴性名词“女子、女人、女性、成年女子、妇女、妇人”用德语怎么拼写？,
模块 01,5f68bdd1ccd2dbaea42a8b11,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4111795_259535939.mp3
模块 01,5f68bdedccd2dbaea42a8b12,名词“die Frau”是什么意思？,
模块 01,5f68be11ccd2dbaea42a8b13,请选择单词“Herr”的性,
模块 01,5f68be11ccd2dbaea42a8b14,请拼写出名词“Herr”的复数形式。,
模块 01,5f68be11ccd2dbaea42a8b15,阳性名词“先生”用德语怎么拼写？,
模块 01,5f669cf784bba6ca64db3de6,请拼写出名词“Straße”的复数形式。,
模块 01,5f669d2784bba6ca64db3de9,名词“die Straße”是什么意思？,
模块 01,5f68be11ccd2dbaea42a8b16,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4108275_510661665.mp3
模块 01,5f68c66ea791a16eae2b08f1,连词“und”是什么意思？,
模块 01,5f68c66ea791a16eae2b08f2,连词“ 和、与、而、以及”用德语怎么拼写？,
模块 01,5f68c66ea791a16eae2b08f3,请播放音频 ，并拼写出您听到的 连词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4108567_408496814.mp3
模块 01,5f68c6d0a791a16eae2b08f5,副词“sehr”是什么意思？,
模块 01,5f68c6d0a791a16eae2b08f6,副词“很、非常、相当、十分”用德语怎么拼写？,
模块 01,5f68c6d1a791a16eae2b08f7,请播放音频 ，并拼写出您听到的 副词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4114741_1323922.mp3
模块 01,5f68c74ca791a16eae2b08f8,”你（最近）好吗？“用德语怎么说？,
模块 01,5f68cb5a35782177b4128139,请选择单词“Tasche”的性,
模块 01,5f68cb5a35782177b412813a,请拼写出名词“Tasche”的复数形式。,
模块 01,5f68cb5a35782177b412813b,阴性名词“包”用德语怎么拼写？,
模块 01,5f68cb5a35782177b412813c,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f61884a0fd6428046a0c241.mp3
模块 01,5f6916e004c2d253db7a791d,请选择单词“Opa”的性,
模块 01,5f6916e004c2d253db7a791e,请拼写出名词“Opa”的复数形式。,
模块 01,5f6916e004c2d253db7a7920,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4107555_354251874.mp3
模块 01,5f6916fb04c2d253db7a7921,名词“der Opa”是什么意思？,
模块 01,5f84fca9c69dc1262a64ca6e,“不（反义词：ja）”用德语怎么拼写？,
模块 01,5f84fca9c69dc1262a64ca6f,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4114165_501041260.mp3
模块 01,5f84fcbec69dc1262a64ca70,请播放音频 ，并拼写出您听到的 副词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4107016_430925257.mp3
模块 01,5f8a0d11cdda23045c1108d0,请播放音频 ，并提交您听到的 连词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4108567_408496814.mp3
模块 01,5f8a0d11cdda23045c1108d4,请播放音频 ，并提交您听到的 副词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4114741_1323922.mp3
模块 01,5f8a0d12cdda23045c1108dc,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4111795_259535939.mp3
模块 01,5f8a0d12cdda23045c1108dd,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f618c740fd6428046a0c2691762264175885.mp3
模块 01,5f8a0d12cdda23045c1108e0,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4107555_354251874.mp3
模块 01,6024107a4783973aeac9b228,请填写缺失的单词：_____ _____ _____ _____ (您最近好吗)? （答案为特殊疑问句）,
模块 01,602410f74783973aeac9b229,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4141465_35317268.mp3
模块 01,602411934783973aeac9b22a,句子“早上好！”用德语怎么拼写？,
模块 01,602411d9f4b1953b8c87120a,句子“您好吗？（您最近怎么样？）”用德语怎么拼写？,
模块 01,6024123bf4b1953b8c87120b,请根据汉语提示填空：Wie _____ ? （你好吗？）,
模块 01,6024127af4b1953b8c87120c,请根据汉语提示填空：Wie geht's _____ ? （你最近好吗？）,
模块 01,60241292f4b1953b8c87120d,句子“对不起！”用德语怎么拼写？,
模块 01,603722f719d85357cd235e44,句子“Guten Tag!”是什么意思？,
模块 01,666169b98cad460015a5499d,“（语气词，表示引出问题）”用德语怎么拼写？,
模块 01,666169b98cad460015a5499f,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/b5a8o0tplhwa5ltgvrs7.mp3
模块 01,5f69174a04c2d253db7a7923,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f10e2474d8bb507a927143c1729309856854.mp3
模块 01,5f69174a04c2d253db7a7922,数词“一、1”用德语怎么拼写？,
模块 01,5f691a6604c2d253db7a7924,数词“二、2”用德语怎么拼写？,
模块 01,5f691a6604c2d253db7a7925,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4115217_127924941.mp3
模块 01,5f691a7204c2d253db7a7927,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4111414_101312266.mp3
模块 01,5f691a7204c2d253db7a7926,数词“三、3”用德语怎么拼写？,
模块 01,5f691a8a04c2d253db7a792b,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/lnvw7mopcwuwkkelgvp1.mp3
模块 01,5f691a7b04c2d253db7a7928,数词“四、4”用德语怎么拼写？,
模块 01,5f691a7b04c2d253db7a7929,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f10e3b34d8bb507a927143f1737870453493.mp3
模块 01,5f691a9304c2d253db7a792d,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4106490_161577247.mp3
模块 01,5f691a9d04c2d253db7a792e,数词“七、7”用德语怎么拼写？,
模块 01,5f691a9d04c2d253db7a792f,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f10e4ab4d8bb507a9271442.mp3
模块 01,5f691aa804c2d253db7a7930,数词“八、8”用德语怎么拼写？,
模块 01,5f691aa804c2d253db7a7931,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/f9h4bmzytxuhgtnhslzo.mp3
模块 01,5f691aaf04c2d253db7a7932,数词“九、9”用德语怎么拼写？,
模块 01,5f691aaf04c2d253db7a7933,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4110239_268612089.mp3
模块 01,5f691ab904c2d253db7a7934,数词“十、10”用德语怎么拼写？,
模块 01,5f691a8a04c2d253db7a792a,数词“五、5”用德语怎么拼写？,
模块 01,5f691a9304c2d253db7a792c,数词“六、6”用德语怎么拼写？,
模块 01,5f691ab904c2d253db7a7935,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4110750_123613275.mp3
模块 01,5f691ae104c2d253db7a7936,数词“十一、11”用德语怎么拼写？,
模块 01,5f691ae104c2d253db7a7937,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4139383_387497936.mp3
模块 01,5f691aec04c2d253db7a7938,数词“十二、12”用德语怎么拼写？,
模块 01,5f691aec04c2d253db7a7939,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/nlr9dezp4yh1bzwvalg4.mp3
模块 01,5f691b4804c2d253db7a793b,数词“十三、13”用德语怎么拼写？,
模块 01,5f691b4804c2d253db7a793c,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4137086_116286710.mp3
模块 01,5f6970c704c2d253db7a793e,数词“十四、14”用德语怎么拼写？,
模块 01,5f6970c704c2d253db7a793f,请播放音频 ，并拼写出您听到的 单词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/5f6970a904c2d253db7a793d1725960150966.mp3
模块 01,5f69716604c2d253db7a7942,数词“十五、15”用德语怎么拼写？,
模块 01,5f69716604c2d253db7a7943,请播放音频 ，并拼写出您听到的 单词 。,
模块 01,5f69721104c2d253db7a794a,数词“十八、18”用德语怎么拼写？,
